Name,Algorithm,Reduced,Iterations,Time,Cost
99835_2,simple greedy,True,6,13.503945589065552,46.253988338555125
31521_1,simple greedy,True,8,18.65013074874878,73.93790271502382
75056_2,simple greedy,True,16,34.96842908859253,158.5151829059547
17577_1,simple greedy,True,13,30.133530378341675,205.57268522115578
44493_2,simple greedy,True,10,22.470906257629395,85.0725411078215
130464_2,simple greedy,True,3,6.678142309188843,41.57049128999998
82173_2,simple greedy,True,10,22.739957094192505,78.42829174641277
84954_3,simple greedy,True,11,26.867303133010864,255.96347517325364
27787_3,simple greedy,True,8,17.58679223060608,113.94862503999995
154259_3,simple greedy,True,2,4.33839750289917,16.93
56626_2,simple greedy,True,9,18.940365314483643,106.37964958999999
98656_2,simple greedy,True,17,38.72482419013977,284.69284471005005
141046_1,simple greedy,True,8,16.670797109603882,56.81166302164332
102492_2,simple greedy,True,3,6.289186716079712,42.09449115999999
151831_3,simple greedy,True,12,25.572635412216187,95.05383226951838
104596_1,simple greedy,True,6,13.5401291847229,53.13751558951835
158527_1,simple greedy,True,12,27.979814529418945,82.79020915382013
107637_2,simple greedy,True,9,21.314044952392578,76.26398833855512
117646_2,simple greedy,True,14,31.263402700424194,214.55092732
145115_2,simple greedy,True,8,21.96227526664734,56.17491975951836
154633_2,simple greedy,True,11,33.53531789779663,107.88611978865521
77671_1,simple greedy,True,10,26.219881772994995,99.08259266000002
87959_2,simple greedy,True,11,32.740447998046875,141.97881869340006
85592_2,simple greedy,True,6,15.621225118637085,40.532491529999994
81643_2,simple greedy,True,10,21.085068941116333,86.61855403464422
110579_1,simple greedy,True,17,38.97389841079712,174.08145801183724
135801_1,simple greedy,True,5,12.521526336669922,29.799999999999997
53304_2,simple greedy,True,15,34.98652935028076,193.01207774954867
72274_1,simple greedy,True,3,6.776884317398071,35.25578887999998
109580_1,simple greedy,True,13,29.699151515960693,140.9141854695486
151019_2,simple greedy,True,3,6.620600700378418,26.93
33992_2,simple greedy,True,8,17.285919189453125,43.88855240370581
58661_1,simple greedy,True,2,4.508950233459473,22.627894440000006
71486_2,simple greedy,True,3,6.718038558959961,20.0
16720_3,simple greedy,True,11,26.05132818222046,111.9363861824367
37068_1,simple greedy,True,8,18.233256816864014,145.54548717999992
86649_3,simple greedy,True,3,7.8579933643341064,30.432491529999993
94829_2,simple greedy,True,2,5.5082690715789795,22.62789443999999
82904_1,simple greedy,True,7,16.17580533027649,65.43669183260127
154800_1,simple greedy,True,3,6.854677677154541,15.243832269518364
167539_2,simple greedy,True,2,4.569778680801392,18.47
137032_2,simple greedy,True,18,40.867796897888184,199.1548974089163
37611_2,simple greedy,True,12,25.449020862579346,237.85143965999993
20399_3,simple greedy,True,13,29.97186827659607,108.82194969860515
109903_3,simple greedy,True,1,2.178175449371338,0.0
114352_3,simple greedy,True,15,34.68878769874573,149.17442151961848
130642_3,simple greedy,True,12,25.97585129737854,111.46884089711025
173822_3,simple greedy,True,17,38.289703607559204,204.47288522200128
72734_3,simple greedy,True,7,15.59130597114563,51.56747458999999
138825_3,simple greedy,True,6,13.009212970733643,40.0
120720_2,simple greedy,True,9,21.149450540542603,71.37561206382011
122464_1,simple greedy,True,21,46.867998123168945,287.3018142453268
102894_3,simple greedy,True,13,30.799219846725464,154.29965118961843
70516_1,simple greedy,True,12,26.99487805366516,121.92762729532676
135450_3,simple greedy,True,2,4.225700855255127,16.83719192000001
93873_2,simple greedy,True,9,19.290209531784058,78.49747459
107115_2,simple greedy,True,11,26.0314359664917,104.74073203818068
147621_2,simple greedy,True,18,43.430171728134155,227.04494445715596
62448_2,simple greedy,True,3,6.7040698528289795,32.63789443999999
32712_2,simple greedy,True,6,12.909496545791626,39.72087116954239
95979_3,simple greedy,True,17,38.37577772140503,185.27525345705888
82028_1,simple greedy,True,8,17.39483880996704,66.28881532951837
112531_1,simple greedy,True,10,23.29472041130066,72.134092004917
150465_2,simple greedy,True,5,11.60596227645874,35.30719192000001
169433_3,simple greedy,True,12,26.434324026107788,94.77544759160975
95999_1,simple greedy,True,21,46.65525984764099,253.51596779514685
81996_3,simple greedy,True,17,38.70999789237976,309.6915352400001
5902_3,simple greedy,True,4,8.31775689125061,23.88037334538115
43665_1,simple greedy,True,12,25.342754125595093,159.09412253999997
104048_1,simple greedy,True,7,16.30242133140564,92.88197654359688
109492_1,simple greedy,True,16,36.1136691570282,162.78583735181144
142455_1,simple greedy,True,10,22.592586517333984,95.46032440000002
108940_1,simple greedy,True,15,33.84479856491089,212.4907442825309
68819_2,simple greedy,True,3,6.933464527130127,34.74329835999999
169591_3,simple greedy,True,1,2.277906894683838,0.0
131752_1,simple greedy,True,30,65.90186619758606,413.91746428067586
119691_2,simple greedy,True,12,27.423338890075684,113.98172844000001
136609_2,simple greedy,True,14,30.979209423065186,100.39349880544704
23506_3,simple greedy,True,7,16.29444169998169,86.74074167662678
109726_3,simple greedy,True,7,14.953053951263428,33.89855240370581
127598_1,simple greedy,True,2,4.668513774871826,0.0
48799_2,simple greedy,True,3,7.0341880321502686,20.0
107908_1,simple greedy,True,2,4.501964330673218,20.522491529999996
133473_2,simple greedy,True,12,25.664458751678467,109.81023349254623
120623_2,simple greedy,True,11,26.71206521987915,85.53149680855513
63617_1,simple greedy,True,7,15.61278510093689,142.34241343999997
92082_2,simple greedy,True,14,32.744637966156006,219.83277864
153196_1,simple greedy,True,6,13.510039806365967,47.29897139855512
89578_3,simple greedy,True,7,15.320030689239502,66.46167489260125
89550_3,simple greedy,True,3,6.350394248962402,32.63789443999999
41407_3,simple greedy,True,11,25.196736335754395,141.1166767645533
92261_2,simple greedy,True,4,8.591026782989502,36.93
79180_1,simple greedy,True,5,11.34665584564209,41.56747458999999
146561_3,simple greedy,True,3,7.08604884147644,30.0
